archive,member,task,state,verdict
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#20,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#21,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#23,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#25,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#27,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#29,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#30,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#36,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#37,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#4,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#40,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#42,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#44,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#46,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#47,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#50,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#53,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#6,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#63,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#65,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#71,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#72,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#73,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#79,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#80,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#82,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#85,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#86,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#94,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",european_football_2#96,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#1,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#10,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#102,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#105,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#13,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#15,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#17,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#2,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#22,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#3,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#31,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#32,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#4,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#42,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#44,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#45,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#47,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#48,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#49,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#5,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#50,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#53,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#54,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#61,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#65,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#66,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#72,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#73,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#79,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#80,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#82,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#85,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#86,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#87,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#90,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",financial#94,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#1,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#10,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#102,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#103,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#104,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#107,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#108,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#11,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#111,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#113,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#116,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#119,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#12,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#123,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#125,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#128,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#129,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#132,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#140,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#144,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#145,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#147,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#149,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#15,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#154,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#155,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#156,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#20,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#21,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#3,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#32,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#34,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#36,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#37,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#4,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#40,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#46,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#48,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#49,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#52,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#6,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#61,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#67,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#75,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#79,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#81,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#88,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#9,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#90,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#91,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#93,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#94,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#96,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",student_club#97,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#100,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#101,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#103,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#105,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#110,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#111,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#116,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#120,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#121,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#122,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#124,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#125,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#126,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#128,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#14,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#19,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#26,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#28,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#3,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#30,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#31,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#33,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#35,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#36,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#38,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#4,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#41,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#47,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#49,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#50,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#59,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#64,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#66,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#67,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#71,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#73,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#74,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#82,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#88,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#89,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#9,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#92,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#94,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",superhero#99,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#0,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#10,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#100,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#101,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#102,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#103,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#107,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#108,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#109,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#111,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#115,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#118,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#120,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#121,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#122,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#128,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#130,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#132,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#135,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#141,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#142,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#144,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#145,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#146,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#151,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#16,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#19,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#2,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#20,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#25,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#30,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#31,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#32,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#34,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#39,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#40,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#45,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#47,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#48,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#52,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#53,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#55,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#61,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#64,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#66,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#67,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#68,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#7,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#70,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#72,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#74,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#76,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#77,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#8,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#97,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",thrombosis_prediction#99,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#0,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#1,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#101,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#102,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#108,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#11,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#113,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#114,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#116,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#117,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#120,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#121,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#123,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#126,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#127,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#128,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#131,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#134,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#140,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#141,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#16,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#25,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#27,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#3,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#32,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#37,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#38,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#41,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#42,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#45,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#49,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#52,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#53,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#55,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#57,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#59,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#6,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#60,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#64,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#69,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#76,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#81,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#83,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#85,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#86,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#88,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#92,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#94,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#96,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_two_view",toxicology#98,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#1,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#11,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#15,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#16,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#17,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#25,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#26,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#28,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#31,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#34,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#35,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#39,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#44,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#46,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#50,included,0
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#52,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#59,included,1
bird_phase2,"('minimax', 1, 'D')|p2_D_minimax_s1_decompose",california_schools#6,included,1
